"Integrante";"TipoEquipo";"SO";"TipoSO";"FormatoDD";"ProcesaTexto";"VersionProcesa";"Formato";"NumLetrasa";"TamañoArchivo";"Grupo"
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"90000";122;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"100000";125;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"1000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"2000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"3000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"4000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"5000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"6000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"7000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"8000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"9000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"10000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"20000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"30000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"40000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"50000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"60000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"70000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"80000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"90000";13;16
4;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".docx";"100000";14;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"1000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"2000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"3000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"4000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"5000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"6000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"7000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"8000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"9000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"10000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"20000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"30000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"40000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"50000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"60000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"70000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"80000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"90000";12;16
5;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2007";".docx";"100000";12;16
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"1000";23;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"2000";24;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"3000";25;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"4000";26;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"5000";27;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"6000";28;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"7000";29;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"8000";30;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"9000";31;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"10000";32;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"20000";42;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"30000";52;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"40000";62;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"50000";72;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"60000";82;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"70000";92;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"80000";102;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"90000";112;17
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"Profesional plus 2010";".html";"100000";122;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"1000";80;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"2000";80;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"3000";84;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"4000";84;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"5000";84;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"6000";84;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"7000";84;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"8000";88;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"9000";88;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"10000";88;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"20000";96;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"30000";104;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"40000";108;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"50000";116;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"60000";124;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"70000";132;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"80000";140;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"90000";148;17
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2013 Professional Plus";".pdf";"100000";156;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"1000";4;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"2000";4;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"3000";4;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"4000";8;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"5000";8;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"6000";8;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"7000";8;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"8000";12;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"9000";12;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"10000";12;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"20000";20;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"30000";32;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"40000";40;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"50000";52;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"60000";60;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"70000";72;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"80000";80;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"90000";92;17
3;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"6,2";".rtf";"100000";100;17
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"1000";38;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"2000";39;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"3000";41;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"4000";42;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"5000";43;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"6000";44;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"7000";45;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"8000";46;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"9000";47;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"10000";48;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"20000";58;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"30000";68;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"40000";78;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"50000";88;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"60000";98;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"70000";108;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"80000";118;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"90000";128;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".rtf";"100000";138;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"1000";39;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"2000";40;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"3000";41;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"4000";42;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"5000";43;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"6000";45;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"7000";46;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"8000";47;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"9000";48;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"10000";49;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"20000";59;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"30000";70;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"40000";80;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"50000";91;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"60000";101;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"70000";112;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"80000";122;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"90000";133;18
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".xml";"100000";143;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"1000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"2000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"3000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"4000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"5000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"6000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"7000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"8000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"9000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"10000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"20000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"30000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"40000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"50000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"60000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"80000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"90000";12;18
1;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2007";".docx";"100000";12;18
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"1000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"2000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"3000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"4000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"5000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"6000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"7000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"8000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"9000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"10000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"20000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"30000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"40000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"50000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"60000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"70000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"80000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"90000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";"2013";".docx";"100000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"1000";4;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"2000";4;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"3000";4;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"4000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"5000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"6000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"7000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"8000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"9000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"10000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"20000";20;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"30000";32;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"40000";40;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"50000";52;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"60000";60;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"70000";72;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"80000";80;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"90000";92;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"WordPad";"2013";".rtf";"100000";100;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.0";".abw";"1000";4;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.1";".abw";"2000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.2";".abw";"3000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.3";".abw";"4000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.4";".abw";"5000";8;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.5";".abw";"6000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.6";".abw";"7000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.7";".abw";"8000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.8";".abw";"9000";12;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.9";".abw";"10000";16;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.10";".abw";"20000";24;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.11";".abw";"30000";36;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.12";".abw";"40000";44;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.13";".abw";"50000";52;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.14";".abw";"60000";64;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.15";".abw";"70000";72;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.16";".abw";"80000";84;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.17";".abw";"90000";92;20
1;"Portátil";"Win 8";"64 bits";"NTFS";"AbiWord";"2.9.4.18";".abw";"100000";104;20
