;;;;;;;;;;;;;;;;;;;;;;;;;
095760;FUNDACION EDUCATIVA DE COLOMBIA FUNDECOL;68001;BUCARAMANGA;SANTANDER;F;NO OFICIAL;NOCHE;43,99;43,38;43,12;43,39;36,79;40,26;44,30;41,82;8,57;5,02;6,97;6,44;8,99;7,05;6,33;8,87;89;20122
095760;FUNDACION EDUCATIVA DE COLOMBIA FUNDECOL;68001;BUCARAMANGA;SANTANDER;F;NO OFICIAL;NOCHE;43,54;42,07;39,79;42,46;33,32;38,79;48,54;42,25;8,99;5,20;9,68;5,95;9,73;6,55;6,29;7,47;28;20121
095778;COLEGIO INTEGRAL DE CAPACITACION DE SANTANDER INCADES;68001;BUCARAMANGA;SANTANDER;F;NO OFICIAL;MAÑANA;45,07;44,86;43,07;42,14;39,50;37,50;48,86;45,50;7,14;5,42;7,34;6,46;6,17;6,14;6,16;6,82;14;20121
095778;COLEGIO INTEGRAL DE CAPACITACION DE SANTANDER INCADES;68001;BUCARAMANGA;SANTANDER;F;NO OFICIAL;MAÑANA;43,19;43,44;43,59;44,44;38,53;40,09;44,00;43,88;8,99;4,55;6,38;6,55;7,86;8,61;6,23;7,17;32;20122
095786;FUNDACION COLEGIO PARROQUIAL NUESTRA SEÑORA DE GUADALUPE;76001;CALI;VALLE;B;NO OFICIAL;MAÑANA;47,04;47,49;43,43;46,75;39,96;44,57;52,62;46,90;8,51;7,42;10,34;8,10;9,16;8,92;6,80;6,64;79;20121
095802;INSTITUTO CORFERRINI;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;TARDE;42,91;42,62;42,72;43,19;39,03;41,76;46,32;41,97;7,55;5,44;7,22;6,33;7,45;7,54;6,03;7,87;68;20122
095828;COLEGIO EDUARDO ORTEGA ARANGO;05088;BELLO;ANTIOQUIA;A;NO OFICIAL;MAÑANA;41,40;42,67;40,05;42,38;37,11;40,89;43,71;40,47;10,07;4,72;7,35;7,72;9,27;7,97;6,36;9,53;55;20122
095836;COLEGIO COOPERATIVO SIMON BOLIVAR;05079;BARBOSA;ANTIOQUIA;F;NO OFICIAL;NOCHE;42,60;42,70;42,26;44,16;37,53;39,81;43,51;42,14;8,62;5,06;5,92;6,70;6,84;7,21;6,87;7,40;43;20122
095869;POLITECNICO MAYOR - AGENCIA CRISTIANA DE SERVICIO Y EDUCACION;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;MAÑANA;42,62;41,70;42,43;42,54;38,64;40,71;45,01;42,46;10,01;4,93;6,63;6,88;9,14;7,72;5,97;7,80;69;20122
095869;POLITECNICO MAYOR - AGENCIA CRISTIANA DE SERVICIO Y EDUCACION;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;MAÑANA;42,37;41,05;40,40;42,24;35,45;39,68;46,23;40,47;7,85;5,16;7,32;6,12;7,28;8,09;8,08;7,17;62;20121
095877;INSTITUCION EDUCATIVA CARLOS ARTURO DUQUE RAMIREZ;05585;PUERTO NARE (LA MAGDALENA);ANTIOQUIA;A;OFICIAL;NOCHE;39,62;40,77;42,15;40,62;32,38;40,77;41,69;36,15;7,92;4,80;6,18;6,47;7,39;5,39;4,52;6,80;13;20122
095885;INSTITUCION EDUCATIVA  MARCELIANA SALDARRIAGA;05360;ITAGUI;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;46,53;43,24;42,32;44,88;40,22;44,54;47,63;44,74;11,62;5,81;7,68;7,20;8,69;10,76;6,88;9,43;104;20122
095893;COLEGIO DE EDUCACION INTEGRAL ABC;05088;BELLO;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;46,50;43,75;43,00;42,81;40,25;41,19;43,38;42,13;9,36;5,17;4,13;5,49;7,69;6,73;4,90;7,68;16;20122
095919;COLEGIO EMAUS;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;46,95;45,27;44,40;46,00;42,75;44,32;47,73;47,05;8,77;5,15;6,29;6,04;7,37;7,34;6,06;7,75;128;20122
095927;COLEGIO GABRIEL RESTREPO MORENO;05001;MEDELLIN;ANTIOQUIA;A;OFICIAL;NOCHE;40,56;43,13;41,69;43,88;37,44;39,56;47,00;44,13;11,78;6,75;7,14;5,85;8,81;5,94;5,69;8,74;16;20122
095935;INSTITUCION EDUCATIVA PEDAGOGICO INTEGRAL;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;43,54;42,92;41,85;45,85;40,08;42,23;44,31;38,38;11,43;6,33;7,65;6,64;10,80;5,86;7,58;8,34;13;20122
095943;COLEGIO GUILLERMO TABORDA RESTREPO;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;47,61;47,61;44,78;48,00;41,00;47,83;49,56;47,06;9,02;7,41;6,66;7,01;8,36;11,59;4,67;8,87;18;20122
095950;COLEGIO GENERAL PEDRO NEL OSPINA;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;44,64;44,44;43,36;44,86;40,33;43,08;46,67;45,11;9,93;4,59;5,59;6,32;7,91;6,34;5,36;7,20;36;20122
095968;LICEO BARRIO LAS NIEVES;05001;MEDELLIN;ANTIOQUIA;A;OFICIAL;TARDE;44,70;42,87;42,70;43,70;38,52;41,74;45,74;40,70;8,00;5,95;6,49;5,60;9,87;6,80;6,90;7,78;23;20122
095976;COLEGIO SAN PASCUAL;05138;CAÑASGORDAS;ANTIOQUIA;A;OFICIAL;COMPLETA U ORDINARIA;39,38;42,63;44,13;43,50;40,63;37,25;44,75;42,13;13,15;3,11;3,27;8,45;4,60;3,73;5,97;4,61;8;20122
095984;COLEGIO PANAMERICANO COLOMBO SUECO;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;56,07;50,39;48,96;52,60;45,53;58,75;53,72;51,93;10,24;6,41;6,60;8,33;9,39;14,23;7,13;8,55;57;20122
095992;INSTITUTO TOMAS CARRASQUILLA;05001;MEDELLIN;ANTIOQUIA;A;NO OFICIAL;MAÑANA;42,88;43,67;42,58;43,79;39,54;42,38;46,96;41,83;9,80;5,43;6,59;6,47;6,65;7,30;6,42;7,09;24;20122
096008;COLEGIO GIMNASIO CANTABRIA;05380;LA ESTRELLA;ANTIOQUIA;A;NO OFICIAL;COMPLETA U ORDINARIA;54,69;48,54;51,38;52,62;48,85;74,69;52,92;52,00;11,97;5,24;7,44;7,91;4,93;7,86;8,00;6,22;13;20122
096024;COLEGIO PRIMAVERA DEL FUTURO;05308;GIRARDOTA;ANTIOQUIA;A;NO OFICIAL;MAÑANA;44,76;44,43;43,67;43,38;42,76;47,19;49,05;43,67;8,37;6,29;7,52;7,36;6,64;12,71;6,89;9,42;21;20122
096040;COLEGIO LUJAN;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;COMPLETA U ORDINARIA;49,53;43,58;46,19;45,11;36,44;57,06;49,83;47,14;10,10;8,67;10,95;6,67;9,68;12,18;7,43;6,71;36;20121
096040;COLEGIO LUJAN;05001;MEDELLIN;ANTIOQUIA;F;NO OFICIAL;COMPLETA U ORDINARIA;47,00;44,07;42,71;45,33;37,45;52,86;46,74;42,21;9,61;5,19;5,20;6,47;9,86;14,41;5,91;8,55;42;20122
096065;COLEGIO MANUELA BELTRAN;05001;MEDELLIN;ANTIOQUIA;F;OFICIAL;COMPLETA U ORDINARIA;43,33;44,48;42,68;43,30;39,98;42,22;47,18;42,13;11,01;5,18;7,01;6,85;6,56;6,53;6,12;12,79;60;20122
096073;INSTITUCION EDUCATIVA LOS ANGELES;05036;ANGELOPOLIS;ANTIOQUIA;A;OFICIAL;TARDE;40,50;42,89;43,06;42,78;38,50;41,39;44,06;41,06;7,45;4,27;5,54;6,64;8,80;5,01;5,84;6,47;18;20122
096081;CENTRO EDUCATIVO RAMON NAVARRO DONADO;08758;SOLEDAD;ATLANTICO;A;NO OFICIAL;COMPLETA U ORDINARIA;47,95;45,10;43,76;44,33;40,19;40,10;47,62;42,62;8,95;5,01;8,84;4,69;8,78;6,59;3,92;6,88;21;20122
096099;INSTITUCION EDUCATIVA CIUDADELA LAS AMERICAS;05001;MEDELLIN;ANTIOQUIA;A;OFICIAL;TARDE;44,22;43,22;42,25;43,38;38,51;41,00;47,30;44,21;10,15;5,63;5,52;7,40;8,63;8,53;6,85;9,16;81;20122
096107;COLEGIO DISTRITAL MARIA INMACULADA;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;50,52;48,15;46,13;48,17;45,67;52,13;50,88;48,47;10,51;5,27;7,36;7,07;7,70;11,12;6,04;8,55;88;20122
096115;COLEGIO TECNICO DIVERSIFICADO DE BARRANQUILLA COTEDIBA;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;TARDE;43,86;44,37;43,35;44,35;38,26;42,00;44,74;42,28;8,01;4,91;7,51;7,01;7,66;6,61;7,11;9,02;43;20122
096123;COLEGIO DISTRITAL SAN JOSE;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;TARDE;42,52;43,48;43,48;41,00;37,00;43,20;43,80;36,44;9,76;5,20;6,20;7,53;7,19;9,05;6,87;7,96;25;20122
096131;INSTITUTO PARA EL DESARROLLO DEL POTENCIAL HUMANO CAMPESTRE BILINGUE;08573;PUERTO COLOMBIA;ATLANTICO;B;NO OFICIAL;COMPLETA U ORDINARIA;57,39;53,74;56,09;51,07;43,52;67,17;55,96;50,76;10,32;7,66;8,21;6,23;9,10;10,49;6,29;5,82;46;20121
096156;CENTRO DE EDUCACION BASICA NO. 208;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;46,14;45,79;44,30;45,33;41,36;44,74;46,41;44,27;9,95;5,93;7,67;6,80;7,71;6,34;5,70;8,45;132;20122
096172;COLEGIO OFICIAL DE BACHILLERATO SAN JOSE DE SACO;08372;JUAN DE ACOSTA;ATLANTICO;A;OFICIAL;MAÑANA;42,47;43,07;41,30;42,23;39,30;38,50;42,00;41,93;8,47;5,23;6,03;6,70;7,53;5,85;7,65;8,48;30;20122
096180;COLEGIO DISTRITAL DE EDUCACION COOPERATIVA Y PARA EL TRABAJO;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;50,75;45,64;46,68;45,36;42,32;42,93;46,36;43,04;10,48;6,75;6,67;7,86;7,53;6,39;7,26;9,47;28;20122
096198;ESCUELA METROPOLITANA DE MALAMBO;08433;MALAMBO;ATLANTICO;A;NO OFICIAL;TARDE;42,23;42,57;42,43;41,34;38,72;39,15;43,49;40,06;8,86;4,87;6,08;7,55;9,02;6,29;5,26;8,21;53;20122
096206;CORPORACION EDUCATIVA TECNICA DEL CARIBE;08433;MALAMBO;ATLANTICO;A;NO OFICIAL;NOCHE;41,50;43,57;42,71;40,57;35,14;37,00;40,07;39,36;10,70;5,53;7,64;4,42;8,46;6,45;6,89;8,48;14;20122
096214;INSTITUTO TECNICO MICROEMPRESARIAL DE SOLEDAD;08758;SOLEDAD;ATLANTICO;A;OFICIAL;COMPLETA U ORDINARIA;45,37;43,78;45,94;44,56;40,91;41,76;45,20;44,37;10,79;4,42;7,04;6,37;9,37;7,12;5,91;8,29;54;20122
096222;CENTRO EDUCATIVO MARIA AUXILIADORA VILLA MONACO;08758;SOLEDAD;ATLANTICO;A;NO OFICIAL;TARDE;41,89;44,00;43,44;47,78;42,33;41,67;47,44;44,33;10,98;5,83;3,94;6,32;9,45;6,08;9,50;14,34;9;20122
096230;COLEGIO FRANCISCO JOSE DE CALDAS;08758;SOLEDAD;ATLANTICO;A;OFICIAL;NOCHE;40,91;42,16;42,93;41,16;35,36;38,34;41,73;37,76;9,43;4,35;6,35;6,27;8,78;6,69;5,59;7,91;103;20122
096248;COLEGIO DISTRITAL BUENOS AIRES CODIBA;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;48,73;48,17;46,29;45,86;44,71;44,33;47,34;44,81;9,37;5,86;6,47;8,42;7,92;7,13;6,42;8,60;70;20122
096255;COLEGIO DE BACHILLERATO TECNICO MIXTO DE SABANALARGA;08638;SABANALARGA;ATLANTICO;A;OFICIAL;COMPLETA U ORDINARIA;39,27;43,13;41,27;41,58;38,99;38,74;43,27;41,00;8,68;4,52;6,76;6,78;7,92;5,62;5,98;7,79;124;20122
096263;CENTRO DE EDUCACION BASICA Y MEDIA NO. 36;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;49,54;45,77;46,33;45,42;39,54;42,77;46,37;43,58;11,55;9,20;9,32;7,40;9,66;6,84;6,23;7,61;52;20122
096271;COLEGIO DISTRITAL DE BACHILLERATO SAN LUIS;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;TARDE;41,17;41,93;43,10;41,25;37,37;37,36;41,71;38,90;8,80;4,88;6,45;5,51;7,66;6,04;6,26;6,16;59;20122
096289;COLEGIO DISTRITAL OLAYA;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;44,92;44,13;45,50;45,14;40,06;43,40;46,76;43,38;11,25;6,18;7,83;7,86;8,39;7,98;6,81;8,59;72;20122
096297;LICEO METROPOLITANO TERESA DE JESUS;08758;SOLEDAD;ATLANTICO;A;NO OFICIAL;MAÑANA;42,32;43,64;43,34;42,42;37,46;38,82;44,94;42,60;9,49;4,36;5,73;5,86;8,72;5,20;5,65;7,25;50;20122
096305;INSTITUTO LAS AMERICAS;08001;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;MAÑANA;47,10;44,33;44,23;44,77;42,60;43,93;47,93;42,83;8,26;6,12;6,76;6,14;8,44;9,40;6,19;9,30;30;20122
096313;INSTITUTO DE EDUCACION BASICA NO. 9 FRANCISCO JOSE DE CALDAS;08078;BARANOA;ATLANTICO;A;OFICIAL;TARDE;42,11;43,00;43,34;41,82;39,00;41,48;45,29;40,89;11,63;5,35;7,23;6,41;7,81;6,13;6,28;8,41;103;20122
096339;COLEGIO BACHILLERATO MIXTO TECNICO AGROPECUARIO;08421;LURUACO;ATLANTICO;A;OFICIAL;MAÑANA;37,54;39,89;39,69;36,84;32,29;36,53;40,86;35,84;9,22;4,94;7,78;6,22;9,17;4,95;5,20;7,15;70;20122
096347;ESCUELA MIXTA DOMINGO SABIO MODESTO;08001;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;TARDE;41,00;42,54;43,00;40,23;33,77;40,38;42,54;36,85;9,07;4,89;6,75;7,29;7,49;6,42;6,08;5,79;13;20122
096362;INSTITUTO EDUCATIVO BOLIVARIANO DEL SUR;08001;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;TARDE;35,00;41,14;43,14;38,57;31,00;37,29;39,14;35,29;4,83;5,79;5,70;5,00;5,83;4,54;5,11;7,48;7;20122
096370;COLEGIO SOCIEDAD DE CRISTO;08001;BARRANQUILLA;ATLANTICO;A;NO OFICIAL;MAÑANA;46,04;48,26;46,63;46,22;42,00;48,52;48,41;45,78;10,81;6,38;7,16;7,53;7,01;12,15;5,07;7,94;27;20122
096388;INSTITUCION EDUCATIVA DISTRITAL EL PUEBLO;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;MAÑANA;44,54;46,43;45,21;44,29;40,00;40,96;46,14;44,93;8,08;6,59;8,01;5,82;8,52;4,43;6,58;6,83;28;20122
096404;INSTITUCION EDUCATIVA DISTRITAL LA MAGDALENA;08001;BARRANQUILLA;ATLANTICO;A;OFICIAL;TARDE;46,45;47,95;46,48;43,75;39,82;44,53;47,19;42,39;9,51;5,81;6,37;7,28;8,04;6,82;5,65;8,61;85;20122
096420;CONCENTRACION EDUCATIVA DE BAYUNCA;13001;CARTAGENA;BOLIVAR;A;OFICIAL;MAÑANA;46,06;43,49;41,91;42,68;38,77;38,08;43,84;41,02;10,03;4,35;6,58;5,25;8,00;5,51;5,51;8,10;146;20122
096438;INSTITUTO JUAN JACOBO ROUSSEAU NO. 2;13001;CARTAGENA;BOLIVAR;F;NO OFICIAL;NOCHE;40,80;47,00;44,20;42,40;41,80;41,80;47,60;40,40;5,59;6,67;7,19;7,89;3,42;6,26;6,99;10,53;5;20122
096446;INSTITUCION EDUCATIVA CAMILO TORRES;13001;CARTAGENA;BOLIVAR;A;OFICIAL;MAÑANA;44,18;46,03;43,76;45,53;41,18;43,36;46,70;46,38;8,28;5,77;6,84;7,21;9,99;7,14;6,27;8,28;91;20122
096479;GIMNASIO LUJAN;13001;CARTAGENA;BOLIVAR;A;NO OFICIAL;MAÑANA;57,25;52,75;50,75;54,30;49,85;60,05;54,90;56,50;13,35;6,05;9,05;8,71;8,59;12,63;5,99;10,36;20;20122
096487;INSTITUCION EDUCATIVA MARIA MICHELSEN DE LOPEZ;13052;ARJONA;BOLIVAR;A;OFICIAL;TARDE;42,41;42,29;40,29;41,12;40,76;37,00;43,65;38,41;6,92;4,34;9,83;6,19;7,99;5,44;5,80;8,51;17;20122
096495;CONCENTRACION EDUCATIVA FE Y ALEGRIA EL PROGRESO;13001;CARTAGENA;BOLIVAR;A;OFICIAL;TARDE;42,13;44,97;43,66;42,92;41,58;40,50;44,61;41,53;7,76;4,43;6,33;7,40;7,91;5,45;5,30;7,47;38;20122
096503;CORPORACION EDUCATIVA ANTONIO RICAURTE;13244;EL CARMEN DE BOLIVAR;BOLIVAR;A;NO OFICIAL;TARDE;48,70;47,30;45,80;44,65;40,60;43,85;45,45;42,75;7,60;6,56;6,87;7,15;9,58;6,55;7,44;10,13;20;20122
096511;INSTITUCION EDUCATIVA CIUDAD DE TUNJA;13001;CARTAGENA;BOLIVAR;A;OFICIAL;TARDE;45,55;47,93;45,45;46,05;42,55;45,21;47,86;45,29;10,50;6,33;6,69;6,44;7,59;6,33;5,63;6,44;42;20122
096529;INSTITUCION EDUCATIVA JOSE DE LA VEGA;13001;CARTAGENA;BOLIVAR;A;OFICIAL;TARDE;42,79;43,66;42,67;41,40;38,38;40,32;42,12;39,04;9,02;4,32;6,20;6,69;6,38;4,92;5,37;6,72;91;20122
096537;COLEGIO LA NUEVA ESPERANZA;13836;TURBACO;BOLIVAR;A;NO OFICIAL;MAÑANA;69,91;56,17;56,17;57,13;51,83;63,74;56,02;58,59;15,86;5,99;10,12;8,15;6,36;13,14;6,56;8,05;46;20122
096545;INSTITUCION EDUCATIVA SAN FELIPE NERI;13001;CARTAGENA;BOLIVAR;A;OFICIAL;NOCHE;36,27;41,62;41,08;38,24;33,41;35,51;40,14;38,57;10,11;2,97;7,20;7,44;9,44;5,97;5,40;6,78;37;20122
096552;COLEGIO MIXTO DE LA POPA;13001;CARTAGENA;BOLIVAR;A;NO OFICIAL;MAÑANA;54,79;56,68;54,14;57,71;48,36;55,46;57,36;54,57;10,15;5,06;7,08;8,03;8,06;10,66;7,05;7,57;28;20122
096560;INSTITUCION EDUCATIVA JOAQUIN POLO ARNEDO;13001;CARTAGENA;BOLIVAR;F;NO OFICIAL;MAÑANA;39,83;41,11;42,83;40,56;33,78;41,33;43,83;41,39;9,22;4,10;4,59;5,93;9,98;10,90;8,19;7,80;18;20122
096560;INSTITUCION EDUCATIVA JOAQUIN POLO ARNEDO;13001;CARTAGENA;BOLIVAR;F;NO OFICIAL;MAÑANA;44,68;41,56;44,72;43,24;35,80;47,24;47,00;43,60;8,84;6,27;10,41;8,08;7,11;15,97;7,68;6,67;25;20121
096578;COLEGIO LOS ANGELES;15001;TUNJA;BOYACA;A;NO OFICIAL;COMPLETA U ORDINARIA;79,63;62,48;67,44;63,56;53,70;77,48;60,07;60,00;11,81;7,20;11,03;8,83;5,84;10,70;4,79;8,22;27;20122
096586;COLEGIO COOPERATIVO COOSERVICIOS;15001;TUNJA;BOYACA;A;NO OFICIAL;COMPLETA U ORDINARIA;45,10;46,48;45,81;49,48;41,76;46,10;49,86;47,62;11,29;5,56;7,67;7,35;8,29;7,79;4,19;8,09;21;20122
096628;COLEGIO SUSANA GUILLERMIN PROGRAMA CEDEBOY;15087;BELEN;BOYACA;F;OFICIAL;COMPLETA U ORDINARIA;41,40;42,00;39,00;45,20;31,60;39,60;41,20;42,80;6,50;4,85;4,90;5,22;6,27;3,78;2,59;13,18;5;20122
096644;COLEGIO LA PRESENTACION;15238;DUITAMA;BOYACA;A;NO OFICIAL;COMPLETA U ORDINARIA;54,74;52,25;49,36;54,18;48,02;55,61;54,12;52,63;10,92;5,61;8,96;7,16;7,88;10,28;5,48;7,87;107;20122
096651;COLEGIO DE SALAMANCA;15646;SAMACA;BOYACA;A;OFICIAL;COMPLETA U ORDINARIA;48,13;44,80;44,20;45,15;40,67;40,74;46,11;44,17;9,10;3,79;5,11;6,49;6,64;4,86;5,66;7,79;46;20122
096677;INSTITUTO JOSE CAYETANO VASQUEZ;15189;CIENEGA;BOYACA;F;OFICIAL;NOCHE;36,02;40,51;39,91;39,94;32,85;35,62;40,49;37,21;12,26;5,02;9,42;6,89;10,15;7,10;5,50;8,64;47;20122
096685;COLEGIO CORONEL FRAY JOSE IGNACIO MARIÑO;15176;CHIQUINQUIRA;BOYACA;A;NO OFICIAL;COMPLETA U ORDINARIA;43,22;44,33;41,33;46,06;44,72;41,83;45,78;47,56;9,69;6,76;4,12;7,40;7,58;7,84;6,20;9,39;18;20122
096701;COLEGIO JUAN BAUTISTA MARIA VIANNEY;15516;PAIPA;BOYACA;A;NO OFICIAL;MAÑANA;74,82;61,40;65,93;60,82;48,20;56,00;56,33;57,44;9,28;6,07;6,96;7,32;5,84;8,45;5,62;6,61;45;20122
096735;COLEGIO LA ASUNCION;17001;MANIZALES;CALDAS;A;OFICIAL;MAÑANA;45,10;44,60;43,59;44,92;39,92;43,44;46,61;44,37;9,24;6,42;7,74;7,16;9,47;9,08;6,94;8,27;135;20122
096768;COLEGIO SAN VICTOR;17777;SUPIA;CALDAS;A;OFICIAL;COMPLETA U ORDINARIA;38,17;41,83;40,80;39,83;35,60;38,93;43,00;38,87;10,41;4,47;7,37;5,97;8,21;6,33;5,23;6,38;30;20122
096776;LICEO MIXTO SINAI;17001;MANIZALES;CALDAS;A;OFICIAL;COMPLETA U ORDINARIA;46,81;45,00;43,77;43,55;39,02;43,49;45,49;43,11;8,73;5,62;6,86;6,51;7,27;5,56;7,15;8,64;47;20122
096784;COLEGIO EL LLANO;17442;MARMATO;CALDAS;A;OFICIAL;COMPLETA U ORDINARIA;41,27;41,23;41,85;42,96;37,31;40,35;43,35;41,69;8,62;6,24;6,24;5,55;9,53;5,44;6,94;7,54;26;20122
096818;COLEGIO TECNICO SANTA TERESITA;20175;CHIMICHAGUA;CESAR;A;OFICIAL;TARDE;43,00;42,39;42,77;39,93;36,64;39,14;43,55;40,30;9,65;3,69;5,90;7,00;8,27;5,77;5,41;6,58;44;20122
096826;INSTITUTO MAGOLA HERNANDEZ PARDO;20570;PUEBLO BELLO;CESAR;A;OFICIAL;TARDE;44,93;45,40;42,49;43,21;39,00;40,21;44,30;44,07;8,27;4,60;7,62;7,07;8,29;4,90;5,46;8,79;43;20122
096834;COLEGIO CARLOS RESTREPO ARAUJO;20060;BOSCONIA;CESAR;A;OFICIAL;TARDE;41,44;43,24;41,35;43,92;36,58;39,69;43,61;41,18;9,46;5,29;6,68;7,35;8,23;5,45;5,86;8,61;99;20122
096842;COLEGIO DOMINGO SAVIO;20001;VALLEDUPAR;CESAR;A;NO OFICIAL;COMPLETA U ORDINARIA;42,64;44,14;43,00;45,09;37,55;42,82;45,09;44,23;7,23;4,37;5,09;5,93;9,93;7,78;5,32;4,99;22;20122
096867;INSTITUTO TECNICO EDUARDO SUAREZ ORCASITA;20001;VALLEDUPAR;CESAR;A;OFICIAL;MAÑANA;42,38;44,34;42,70;43,56;37,97;38,63;43,52;43,00;9,40;5,43;6,64;7,58;7,23;5,52;6,41;8,05;79;20122
096875;INSTITUTO TECNICO LA ESPERANZA;20001;VALLEDUPAR;CESAR;A;OFICIAL;MAÑANA;42,38;45,93;43,19;44,26;37,95;41,51;44,30;42,82;8,10;5,44;6,59;7,04;7,86;6,08;6,49;6,83;91;20122
096891;CENTRO DE EDUCACION FORMAL PARA JOVENES Y ADULTOS COMFACA;18001;FLORENCIA;CAQUETA;F;NO OFICIAL;NOCHE;38,50;43,83;42,33;41,58;35,83;37,17;40,83;39,75;3,66;2,59;4,12;3,92;5,20;5,42;6,64;7,77;12;20122
096891;CENTRO DE EDUCACION FORMAL PARA JOVENES Y ADULTOS COMFACA;18001;FLORENCIA;CAQUETA;F;NO OFICIAL;NOCHE;42,33;43,75;40,17;44,25;31,92;38,75;46,92;39,92;7,39;4,61;7,66;8,15;8,87;5,64;7,63;8,81;12;20121
096917;INSTITUCION EDUCATIVA  CAMILO TORRES;23001;MONTERIA;CORDOBA;A;OFICIAL;COMPLETA U ORDINARIA;47,65;48,63;46,52;46,49;40,34;42,67;45,75;44,83;9,80;5,51;6,68;7,72;7,44;5,70;5,38;8,69;106;20122
096925;COLEGIO MERCEDES ABREGO;23001;MONTERIA;CORDOBA;A;OFICIAL;COMPLETA U ORDINARIA;53,09;50,49;49,22;47,78;43,59;45,54;48,88;47,72;8,42;6,63;8,14;6,67;8,14;7,12;7,13;7,75;68;20122
096933;COLEGIO MUNICIPAL DE BACHILLERATO LOS GARZONES;23001;MONTERIA;CORDOBA;A;OFICIAL;TARDE;43,03;43,86;43,26;43,40;38,08;39,04;43,06;42,89;8,07;5,24;5,53;7,73;8,32;6,59;6,16;7,09;72;20122
096941;COLEGIO DE BACHILLERATO SEMIPRESENCIAL CANTA CLARO;23001;MONTERIA;CORDOBA;F;NO OFICIAL;NOCHE;38,83;40,72;40,78;39,78;36,11;36,89;40,65;38,54;10,15;4,57;8,02;6,64;8,35;4,93;6,09;7,54;116;20122
096958;COLEGIO DEPARTAMENTAL DE BACHILLERATO MIXTO RAFAEL NUÑEZ;23001;MONTERIA;CORDOBA;A;OFICIAL;COMPLETA U ORDINARIA;43,45;47,49;44,30;45,79;41,11;42,55;45,53;45,68;8,88;5,71;7,82;7,44;7,94;5,54;5,43;5,32;53;20122
096966;LICEO LA PRADERA;23001;MONTERIA;CORDOBA;A;OFICIAL;COMPLETA U ORDINARIA;45,61;46,51;44,69;45,72;40,98;43,54;47,49;45,81;9,12;5,76;7,02;7,36;8,38;7,67;6,51;8,37;170;20122
096974;COLEGIO SANTA MARIA GORETTI;23001;MONTERIA;CORDOBA;A;OFICIAL;COMPLETA U ORDINARIA;44,86;45,63;43,69;45,28;43,58;42,57;48,20;46,86;9,62;4,64;7,38;7,07;7,05;6,80;6,13;8,59;127;20122
096982;COLEGIO POLICARPA SALAVARRIETA;23001;MONTERIA;CORDOBA;F;OFICIAL;NOCHE;38,89;44,21;43,64;41,89;38,79;40,89;45,50;41,54;8,58;3,62;5,77;6,83;9,29;4,80;5,03;5,56;28;20122
097006;COLEGIO MILITAR ALMIRANTE COLON;23001;MONTERIA;CORDOBA;A;NO OFICIAL;COMPLETA U ORDINARIA;49,18;49,82;47,29;48,19;45,40;47,47;51,10;49,78;9,83;7,42;7,77;8,11;8,06;9,26;6,75;8,74;77;20122
097014;COLEGIO DEPARTAMENTAL LA ESPERANZA;25386;LA MESA;CUNDINAMARCA;A;OFICIAL;COMPLETA U ORDINARIA;45,09;45,30;44,26;46,30;41,26;47,78;46,91;48,48;8,72;6,04;8,00;7,47;7,45;6,42;6,24;6,79;23;20122
097022;CENTRO DE ESTUDIOS HUITAKA;25269;FACATATIVA;CUNDINAMARCA;F;NO OFICIAL;MAÑANA;43,24;43,56;43,20;43,35;37,15;42,17;44,36;41,80;8,42;4,76;5,79;5,64;7,93;6,04;6,03;9,73;66;20122
